,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,count,percentage
83372,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D7,seventh decade human stage,European,CL:0000623,natural killer cell,110,2.42184059885513
83373,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D7,seventh decade human stage,European,CL:0000669,pericyte,297,6.53896961690885
83374,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D7,seventh decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",100,2.2016732716864817
83375,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D7,seventh decade human stage,European,CL:0000814,mature NK T cell,23,0.5063848524878908
83376,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D7,seventh decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",21,0.4623513870541612
83377,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D7,seventh decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",12,0.26420079260237783
83378,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D7,seventh decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",46,1.0127697049757816
83379,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D7,seventh decade human stage,European,CL:0001054,CD14-positive monocyte,26,0.5724350506384853
83380,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D7,seventh decade human stage,European,CL:0002131,regular ventricular cardiac myocyte,1595,35.11668868339938
83381,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D7,seventh decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,4,0.08806693086745927
83382,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D7,seventh decade human stage,European,CL:0002144,capillary endothelial cell,677,14.905328049317482
83383,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D7,seventh decade human stage,European,CL:0002319,neural cell,11,0.24218405988551298
83384,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D7,seventh decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",113,2.4878907970057247
83385,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D7,seventh decade human stage,European,CL:0002543,vein endothelial cell,74,1.6292382210479965
83386,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,male,D7,seventh decade human stage,European,CL:1000413,endothelial cell of artery,190,4.183179216204316
